label,MAV,RMS,ZCR,VAR,WL
no,0.06158605991108018,0.09033497492055167,59,0.005152021882676156,4.398103569792099
no,0.06212168818925818,0.09047037622977788,65,0.005065257763183616,4.723192031741291
no,0.06117148620327981,0.090197669148611,61,0.005055952494436469,4.385027673565261
no,0.0612824832993025,0.09019708768859132,58,0.005085101774031469,4.586671240716667
no,0.06446326413039455,0.09421537771540006,43,0.005727107650811192,4.272703304978426
no,0.06168727521177655,0.08991117253076213,57,0.005089648488999111,4.721977359985948
no,0.06200957652811587,0.09124082239326711,51,0.005248393184685452,4.3996104349826455
no,0.062422312651104,0.09103260598741197,55,0.005231512790602045,4.325789439377763
no,0.062201924778988754,0.09129678906976212,54,0.005083623565930357,4.16918114989181
no,0.062299618507983684,0.0907637600109229,54,0.0052058764073737405,3.884191563975678
no,0.06296171300123884,0.0930046514968463,51,0.00536747189378626,4.182119141786571
no,0.06156559937933924,0.09060019736497558,46,0.005203177245324489,4.071618638914378
no,0.06004970994092631,0.08856253492586225,47,0.004929792056294795,4.592416835082289
no,0.061978421288256896,0.08951618222345017,52,0.004954410306648333,4.458319672462659
no,0.06248618140163183,0.09051395604421804,42,0.005152489746203161,4.887892727009608
no,0.06407821378761061,0.09279678300418105,51,0.005249747312799402,4.455476242235877
no,0.06161738670701885,0.09128290936432448,52,0.005309496441060357,4.390774028030477
no,0.06327456696516047,0.09123655047879023,44,0.005258095670449377,4.241610466320558
no,0.0612010548681195,0.0885774217179982,47,0.004721898015281392,4.392578142285457
no,0.06350139855702597,0.09209467697454136,51,0.0053625192706651705,4.676699861518479
no,0.06211889946161876,0.09068598194306483,57,0.005198692621114602,4.562846792547855
no,0.0626766933296699,0.09151630043715685,47,0.0051834142934320485,4.442075770542688
no,0.06374737810515553,0.09281738451271188,49,0.005585102969055527,4.376618447444834
no,0.06194550854671197,0.08888749918085519,48,0.004816943368757094,4.48126572180205
no,0.06263150728215089,0.09109349139625807,44,0.005236595864636366,4.18449498945233
no,0.06392328035967433,0.09034073174664572,45,0.005031362495513397,4.739986775864994
no,0.06325596694909298,0.09235036572738849,52,0.005453867860313566,4.48669040015224
no,0.0635781903884596,0.09181954109953033,48,0.004948004685348149,4.143511418486591
no,0.0630494400314388,0.09015351916375806,63,0.00525484998486249,5.075031337299523
no,0.06193254747626039,0.09002663541965056,52,0.0050326846799654875,4.1961737612043315
no,0.06269899482695282,0.09081359723103782,46,0.005144997169404939,4.277127873953778
no,0.062140112982401546,0.09036289114384385,47,0.00487546859193023,4.084088572026257
no,0.06380493340465292,0.09223964228314642,46,0.005190542284914371,4.3805780632365146
no,0.06326681508950796,0.09116270033256091,49,0.005085122914303571,4.451885350106019
no,0.06273466763849363,0.09173109530065196,64,0.005239178690930214,5.191507724001907
no,0.063477287904304,0.09130835361483629,59,0.005091337640486468,4.194336234038655
no,0.06166341255789009,0.09078744797421116,56,0.005259044695691102,4.1983981559545995
no,0.06180421215741417,0.08888980794734795,57,0.004886330867751434,4.300360144905291
no,0.06259839625669532,0.09090939496598721,55,0.005200200127916042,4.491255873794078
no,0.06392805537733089,0.09412468050333694,51,0.0056510928435865426,4.241396695915116
no,0.06496751443780015,0.09317437349797932,46,0.005274911059995522,4.635745263900759
no,0.061938171001240876,0.08923675917077319,51,0.0050768865254384446,4.359431769129348
no,0.06466660049241785,0.09255457682036307,53,0.005280032631266327,4.778516844481036
no,0.06373941581999322,0.08998012012814484,55,0.005097520315647221,4.501039519551968
no,0.06349845137120416,0.09254983614994072,50,0.00536857631865434,4.089472391493457
no,0.06491379615679181,0.09302988093874387,49,0.005293195964049841,4.588901756006584
no,0.0629641468055795,0.0906072908070432,44,0.005135011193271537,3.776441979369906
no,0.06264409023427653,0.09090515796253255,59,0.005147394698904299,4.870986121827485
